                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 0.4254,                0.44511,                0.97021,                0.93869,                0.94281,                0.97557,                0.89624,                0.42561,                0.35682,                  0.942,              0.0014921,              0.0014921,              0.0014921
                    108,                 0.4374,                0.44406,                0.98079,                0.89381,                0.93754,                0.95788,                0.89755,                0.36737,                0.34337,                0.91498,              0.0014904,              0.0014904,              0.0014904
                    109,                0.41804,                0.42699,                0.97226,                0.87768,                0.97607,                0.96617,                0.91785,                0.34314,                 0.3379,                  0.908,              0.0014888,              0.0014888,              0.0014888
                    110,                0.42466,                0.44897,                0.97766,                0.92645,                0.98141,                0.98158,                0.92967,                0.33753,                0.31805,                0.90399,              0.0014871,              0.0014871,              0.0014871
                    111,                0.40976,                0.43859,                0.96689,                0.94144,                0.94418,                0.97725,                0.93117,                0.34731,                 0.2896,                0.90146,              0.0014855,              0.0014855,              0.0014855
                    112,                0.39941,                0.42597,                0.95808,                0.87606,                0.97713,                0.97674,                0.91968,                0.33565,                0.32613,                0.89547,              0.0014838,              0.0014838,              0.0014838
                    113,                0.39307,                0.42115,                0.95462,                0.94123,                0.94616,                0.98476,                 0.9408,                0.32421,                 0.3339,                0.89107,              0.0014822,              0.0014822,              0.0014822
                    114,                0.39636,                0.42691,                0.95966,                 0.9152,                0.97607,                0.98658,                  0.938,                0.33005,                0.30913,                0.89307,              0.0014805,              0.0014805,              0.0014805
                    115,                0.39374,                 0.4252,                0.95706,                 0.9418,                0.95419,                0.98183,                0.93615,                0.33076,                0.30185,                0.89476,              0.0014789,              0.0014789,              0.0014789
                    116,                0.39809,                0.42404,                0.95211,                0.92086,                0.96164,                0.97577,                0.92929,                0.33441,                0.30866,                0.89438,              0.0014772,              0.0014772,              0.0014772
                    117,                0.40135,                0.43097,                 0.9612,                 0.9197,                0.96002,                0.97638,                0.93011,                0.32829,                0.30501,                0.89162,              0.0014756,              0.0014756,              0.0014756
                    118,                0.40491,                0.41867,                0.95422,                0.95212,                0.93878,                0.97986,                0.93383,                0.33093,                0.30274,                0.89493,              0.0014739,              0.0014739,              0.0014739
                    119,                 0.4092,                0.42557,                0.95911,                0.96781,                0.94444,                0.98723,                0.93524,                0.33692,                0.29015,                0.89259,              0.0014723,              0.0014723,              0.0014723
                    120,                0.39271,                0.41202,                0.96067,                0.94466,                 0.9672,                  0.987,                0.93962,                 0.3306,                0.30105,                0.89055,              0.0014706,              0.0014706,              0.0014706
                    121,                0.38726,                0.40784,                 0.9517,                0.91687,                0.98543,                0.98126,                0.93209,                0.33013,                0.29154,                0.89591,               0.001469,               0.001469,               0.001469
                    122,                0.39058,                 0.4022,                0.95074,                0.93167,                0.93863,                0.97551,                0.91607,                0.36619,                 0.3321,                0.90803,              0.0014673,              0.0014673,              0.0014673
                    123,                0.39518,                0.41115,                 0.9556,                0.94857,                0.92004,                 0.9743,                0.92499,                0.33576,                0.32714,                0.89708,              0.0014657,              0.0014657,              0.0014657
                    124,                0.38729,                0.40945,                0.95412,                0.93963,                 0.9528,                0.98078,                 0.9297,                0.34157,                0.32691,                0.90044,               0.001464,               0.001464,               0.001464
                    125,                0.38274,                 0.4016,                0.94583,                 0.9166,                0.93239,                0.97493,                0.92667,                0.32335,                0.33941,                0.89236,              0.0014624,              0.0014624,              0.0014624
                    126,                0.38522,                0.40629,                0.94922,                0.91802,                0.95818,                0.94899,                0.90359,                0.34092,                0.34025,                0.90254,              0.0014607,              0.0014607,              0.0014607
                    127,                0.39785,                0.42592,                0.95124,                0.94472,                  0.933,                0.97551,                0.91664,                  0.331,                0.33276,                0.90411,              0.0014591,              0.0014591,              0.0014591
                    128,                0.38281,                0.42022,                0.95486,                0.94286,                0.95735,                0.98587,                0.93613,                0.33937,                0.30453,                0.90179,              0.0014574,              0.0014574,              0.0014574
                    129,                0.38645,                0.40941,                0.95142,                0.96121,                0.94954,                0.98489,                0.93973,                0.31771,                0.28017,                 0.8898,              0.0014558,              0.0014558,              0.0014558
                    130,                0.37954,                0.40309,                0.94763,                0.94951,                0.94937,                0.98324,                0.94445,                0.31539,                0.29584,                 0.8853,              0.0014541,              0.0014541,              0.0014541
                    131,                0.40489,                0.42113,                0.96251,                0.91457,                0.96374,                0.96872,                 0.9277,                0.33462,                0.31224,                0.89375,              0.0014525,              0.0014525,              0.0014525
                    132,                0.40306,                 0.4146,                0.95547,                0.88397,                0.94845,                0.98118,                0.92797,                0.34143,                0.36486,                0.90134,              0.0014508,              0.0014508,              0.0014508
                    133,                0.38521,                0.40732,                0.94672,                0.94471,                  0.951,                0.98081,                0.93842,                0.31997,                0.28703,                0.89598,              0.0014492,              0.0014492,              0.0014492
